"","long","lat","rich"
"611",-80.813798955977,-1.49176567752425,133
"612",-79.3038525427992,-1.49176567752425,148
"613",-77.7939061296214,-1.49176567752425,215
"614",-76.2839597164436,-1.49176567752425,198
"615",-74.7740133032657,-1.49176567752425,200
"616",-73.2640668900879,-1.49176567752425,190
"617",-71.7541204769101,-1.49176567752425,178
"618",-70.2441740637323,-1.49176567752425,174
"619",-68.7342276505545,-1.49176567752425,178
"620",-67.2242812373766,-1.49176567752425,178
"621",-65.7143348241988,-1.49176567752425,178
"622",-64.204388411021,-1.49176567752425,170
"623",-62.6944419978432,-1.49176567752425,171
"624",-61.1844955846653,-1.49176567752425,187
"625",-59.6745491714875,-1.49176567752425,174
"626",-58.1646027583097,-1.49176567752425,179
"627",-56.6546563451319,-1.49176567752425,192
"628",-55.144709931954,-1.49176567752425,198
"629",-53.6347635187762,-1.49176567752425,189
"630",-47.5949778660649,-1.49176567752425,162
"631",-46.0850314528871,-1.49176567752425,152
"632",-80.0588257493881,-0.184113725359065,133
"633",-78.5488793362103,-0.184113725359065,194
"634",-77.0389329230325,-0.184113725359065,238
"635",-75.5289865098547,-0.184113725359065,207
"636",-74.0190400966768,-0.184113725359065,198
"637",-72.509093683499,-0.184113725359065,188
"638",-70.9991472703212,-0.184113725359065,176
"639",-69.4892008571434,-0.184113725359065,173
"640",-67.9792544439655,-0.184113725359065,179
"641",-66.4693080307877,-0.184113725359065,181
"642",-64.9593616176099,-0.184113725359065,178
"643",-63.4494152044321,-0.184113725359065,177
"644",-61.9394687912542,-0.184113725359065,181
"645",-60.4295223780764,-0.184113725359065,176
"646",-58.9195759648986,-0.184113725359065,175
"647",-57.4096295517208,-0.184113725359065,173
"648",-55.899683138543,-0.184113725359065,165
"649",-54.3897367253651,-0.184113725359065,166
"650",-52.8797903121873,-0.184113725359065,180
"651",-51.3698438990095,-0.184113725359065,205
"652",-77.7939061296214,1.12353822680612,218
"653",-76.2839597164436,1.12353822680612,234
"654",-74.7740133032657,1.12353822680612,186
"655",-73.2640668900879,1.12353822680612,179
"656",-71.7541204769101,1.12353822680612,169
"657",-70.2441740637323,1.12353822680612,168
"658",-68.7342276505545,1.12353822680612,169
"659",-67.2242812373766,1.12353822680612,183
"660",-65.7143348241988,1.12353822680612,191
"661",-64.204388411021,1.12353822680612,195
"662",-62.6944419978432,1.12353822680612,175
"663",-61.1844955846653,1.12353822680612,181
"664",-59.6745491714875,1.12353822680612,182
"665",-58.1646027583097,1.12353822680612,187
"666",-56.6546563451319,1.12353822680612,178
"667",-55.144709931954,1.12353822680612,176
"668",-53.6347635187762,1.12353822680612,178
"669",-52.1248171055984,1.12353822680612,177
"670",-50.6148706924206,1.12353822680612,198
"671",-77.0389329230325,2.43119017897132,205
"672",-75.5289865098547,2.43119017897132,225
"673",-74.0190400966768,2.43119017897132,230
"674",-72.509093683499,2.43119017897132,179
"675",-70.9991472703212,2.43119017897132,170
"676",-69.4892008571434,2.43119017897132,166
"677",-67.9792544439655,2.43119017897132,184
"678",-66.4693080307877,2.43119017897132,191
"679",-64.9593616176099,2.43119017897132,199
"680",-63.4494152044321,2.43119017897132,195
"681",-61.9394687912542,2.43119017897132,191
"682",-60.4295223780764,2.43119017897132,199
"683",-58.9195759648986,2.43119017897132,188
"684",-57.4096295517208,2.43119017897132,185
"685",-55.899683138543,2.43119017897132,187
"686",-54.3897367253651,2.43119017897132,185
"687",-52.8797903121873,2.43119017897132,185
"688",-51.3698438990095,2.43119017897132,208
"689",-76.2839597164436,3.7388421311365,205
"690",-74.7740133032657,3.7388421311365,226
"691",-73.2640668900879,3.7388421311365,213
"692",-71.7541204769101,3.7388421311365,171
"693",-70.2441740637323,3.7388421311365,165
"694",-68.7342276505545,3.7388421311365,173
"695",-67.2242812373766,3.7388421311365,194
"696",-65.7143348241988,3.7388421311365,200
"697",-64.204388411021,3.7388421311365,190
"698",-62.6944419978432,3.7388421311365,196
"699",-61.1844955846653,3.7388421311365,195
"700",-59.6745491714875,3.7388421311365,202
"701",-58.1646027583097,3.7388421311365,193
"702",-56.6546563451319,3.7388421311365,190
"703",-55.144709931954,3.7388421311365,188
"704",-53.6347635187762,3.7388421311365,178
"705",-52.1248171055984,3.7388421311365,185
"706",-77.0389329230325,5.04649408330169,167
"707",-75.5289865098547,5.04649408330169,198
"708",-74.0190400966768,5.04649408330169,204
"709",-72.509093683499,5.04649408330169,205
"710",-70.9991472703212,5.04649408330169,162
"711",-69.4892008571434,5.04649408330169,159
"712",-67.9792544439655,5.04649408330169,197
"713",-66.4693080307877,5.04649408330169,198
"714",-64.9593616176099,5.04649408330169,196
"715",-63.4494152044321,5.04649408330169,195
"716",-61.9394687912542,5.04649408330169,203
"717",-60.4295223780764,5.04649408330169,210
"718",-58.9195759648986,5.04649408330169,199
"719",-57.4096295517208,5.04649408330169,196
"720",-55.899683138543,5.04649408330169,189
"721",-54.3897367253651,5.04649408330169,186
"722",-52.8797903121873,5.04649408330169,214
"723",-76.2839597164436,6.35414603546688,182
"724",-74.7740133032657,6.35414603546688,184
"725",-73.2640668900879,6.35414603546688,182
"726",-71.7541204769101,6.35414603546688,202
"727",-70.2441740637323,6.35414603546688,167
"728",-68.7342276505545,6.35414603546688,166
"729",-67.2242812373766,6.35414603546688,197
"730",-65.7143348241988,6.35414603546688,183
"731",-64.204388411021,6.35414603546688,180
"732",-62.6944419978432,6.35414603546688,194
"733",-61.1844955846653,6.35414603546688,203
"734",-59.6745491714875,6.35414603546688,187
"735",-58.1646027583097,6.35414603546688,220
"736",-77.0389329230325,7.66179798763207,209
"737",-75.5289865098547,7.66179798763207,183
"738",-74.0190400966768,7.66179798763207,175
"739",-72.509093683499,7.66179798763207,213
"740",-70.9991472703212,7.66179798763207,177
"741",-69.4892008571434,7.66179798763207,162
"742",-67.9792544439655,7.66179798763207,167
"743",-66.4693080307877,7.66179798763207,187
"744",-64.9593616176099,7.66179798763207,187
"745",-63.4494152044321,7.66179798763207,188
"746",-61.9394687912542,7.66179798763207,185
"747",-60.4295223780764,7.66179798763207,192
"748",-58.9195759648986,7.66179798763207,208
"749",-82.3237453691549,8.96944993979725,208
"750",-77.7939061296214,8.96944993979725,207
"751",-76.2839597164436,8.96944993979725,173
"752",-74.7740133032657,8.96944993979725,166
"753",-73.2640668900879,8.96944993979725,190
"754",-71.7541204769101,8.96944993979725,233
"755",-70.2441740637323,8.96944993979725,215
"756",-68.7342276505545,8.96944993979725,165
"757",-67.2242812373766,8.96944993979725,167
"758",-65.7143348241988,8.96944993979725,161
"759",-64.204388411021,8.96944993979725,164
"760",-62.6944419978432,8.96944993979725,182
"761",-61.1844955846653,8.96944993979725,205
"762",-84.5886649889216,10.2771018919624,214
"763",-75.5289865098547,10.2771018919624,170
"764",-74.0190400966768,10.2771018919624,159
"765",-72.509093683499,10.2771018919624,211
"766",-70.9991472703212,10.2771018919624,168
"767",-69.4892008571434,10.2771018919624,179
"768",-67.9792544439655,10.2771018919624,206
"769",-66.4693080307877,10.2771018919624,205
"770",-63.4494152044321,10.2771018919624,204
"771",-85.3436381955105,11.5847538441276,148
"772",-83.8336917823327,11.5847538441276,149
"773",-87.6085578152772,12.8924057962928,134
"774",-86.0986114020994,12.8924057962928,169
"775",-84.5886649889216,12.8924057962928,137
"776",-91.3834238482218,14.200057748458,150
"777",-89.873477435044,14.200057748458,140
"778",-88.3635310218662,14.200057748458,146
"779",-86.8535846086883,14.200057748458,149
"780",-85.3436381955105,14.200057748458,141
"781",-83.8336917823327,14.200057748458,132
"782",-92.1383970548107,15.5077097006232,161
"783",-90.6284506416329,15.5077097006232,168
"784",-89.1185042284551,15.5077097006232,159
"785",-87.6085578152772,15.5077097006232,160
"786",-86.0986114020994,15.5077097006232,151
"787",-84.5886649889216,15.5077097006232,137
"788",-98.9331559141109,16.8153616527884,144
"789",-97.4232095009331,16.8153616527884,135
"790",-95.9132630877553,16.8153616527884,188
"791",-94.4033166745774,16.8153616527884,185
"792",-92.8933702613996,16.8153616527884,163
"793",-91.3834238482218,16.8153616527884,165
"794",-89.873477435044,16.8153616527884,134
"795",-88.3635310218662,16.8153616527884,151
"796",-102.708021947055,18.1230136049536,134
"797",-101.198075533878,18.1230136049536,135
"798",-99.6881291206998,18.1230136049536,128
"799",-98.178182707522,18.1230136049536,113
"800",-96.6682362943442,18.1230136049536,159
"801",-95.1582898811664,18.1230136049536,162
"802",-93.6483434679885,18.1230136049536,143
"803",-92.1383970548107,18.1230136049536,147
"804",-90.6284506416329,18.1230136049536,110
"805",-89.1185042284551,18.1230136049536,110
"806",-104.972941566822,19.4306655571188,118
"807",-103.462995153644,19.4306655571188,136
"808",-101.953048740467,19.4306655571188,115
"809",-100.443102327289,19.4306655571188,105
"810",-98.9331559141109,19.4306655571188,142
"811",-97.4232095009331,19.4306655571188,161
"812",-89.873477435044,19.4306655571188,86
"813",-88.3635310218662,19.4306655571188,89
"814",-104.217968360233,20.7383175092839,115
"815",-102.708021947055,20.7383175092839,109
"816",-101.198075533878,20.7383175092839,89
"817",-99.6881291206998,20.7383175092839,114
"818",-98.178182707522,20.7383175092839,143
"819",-89.1185042284551,20.7383175092839,81
"820",-87.6085578152772,20.7383175092839,114
"821",-104.972941566822,22.0459694614491,127
"822",-103.462995153644,22.0459694614491,107
"823",-101.953048740467,22.0459694614491,80
"824",-100.443102327289,22.0459694614491,92
"825",-98.9331559141109,22.0459694614491,115
"826",-105.727914773411,23.3536214136143,140
"827",-104.217968360233,23.3536214136143,115
"828",-102.708021947055,23.3536214136143,76
"829",-101.198075533878,23.3536214136143,76
"830",-99.6881291206998,23.3536214136143,132
"831",-98.178182707522,23.3536214136143,111
"832",-111.012727219533,24.6612733657795,74
"833",-106.48288798,24.6612733657795,100
"834",-104.972941566822,24.6612733657795,91
"835",-103.462995153644,24.6612733657795,78
"836",-101.953048740467,24.6612733657795,81
"837",-100.443102327289,24.6612733657795,102
"838",-98.9331559141109,24.6612733657795,75
"839",-111.767700426122,25.9689253179447,75
"840",-108.747807599767,25.9689253179447,92
"841",-107.237861186589,25.9689253179447,101
"842",-105.727914773411,25.9689253179447,89
"843",-104.217968360233,25.9689253179447,79
"844",-102.708021947055,25.9689253179447,80
"845",-101.198075533878,25.9689253179447,85
"846",-99.6881291206998,25.9689253179447,78
"847",-98.178182707522,25.9689253179447,64
"848",-81.5687721625659,25.9689253179447,65
"849",-114.032620045889,27.2765772701099,71
"850",-112.522673632711,27.2765772701099,73
"851",-109.502780806356,27.2765772701099,109
"852",-107.992834393178,27.2765772701099,89
"853",-106.48288798,27.2765772701099,89
"854",-104.972941566822,27.2765772701099,80
"855",-103.462995153644,27.2765772701099,78
"856",-101.953048740467,27.2765772701099,82
"857",-100.443102327289,27.2765772701099,73
"858",-98.9331559141109,27.2765772701099,58
"859",-82.3237453691549,27.2765772701099,71
"860",-80.813798955977,27.2765772701099,70
"861",-113.2776468393,28.5842292222751,72
"862",-111.767700426122,28.5842292222751,88
"863",-110.257754012945,28.5842292222751,71
"864",-108.747807599767,28.5842292222751,91
"865",-107.237861186589,28.5842292222751,85
"866",-105.727914773411,28.5842292222751,80
"867",-104.217968360233,28.5842292222751,83
"868",-102.708021947055,28.5842292222751,89
"869",-101.198075533878,28.5842292222751,80
"870",-99.6881291206998,28.5842292222751,60
"871",-98.178182707522,28.5842292222751,57
"872",-96.6682362943442,28.5842292222751,79
"873",-81.5687721625659,28.5842292222751,73
"874",-115.542566459067,29.8918811744403,82
"875",-112.522673632711,29.8918811744403,87
"876",-111.012727219533,29.8918811744403,64
"877",-109.502780806356,29.8918811744403,89
"878",-107.992834393178,29.8918811744403,90
"879",-106.48288798,29.8918811744403,83
"880",-104.972941566822,29.8918811744403,89
"881",-103.462995153644,29.8918811744403,84
"882",-101.953048740467,29.8918811744403,81
"883",-100.443102327289,29.8918811744403,66
"884",-98.9331559141109,29.8918811744403,64
"885",-97.4232095009331,29.8918811744403,59
"886",-95.9132630877553,29.8918811744403,77
"887",-94.4033166745774,29.8918811744403,76
"888",-92.8933702613996,29.8918811744403,68
"889",-91.3834238482218,29.8918811744403,71
"890",-89.873477435044,29.8918811744403,69
"891",-85.3436381955105,29.8918811744403,70
"892",-82.3237453691549,29.8918811744403,47
"893",-116.297539665656,31.1995331266055,91
"894",-111.767700426122,31.1995331266055,90
"895",-110.257754012945,31.1995331266055,94
"896",-108.747807599767,31.1995331266055,96
"897",-107.237861186589,31.1995331266055,87
"898",-105.727914773411,31.1995331266055,83
"899",-104.217968360233,31.1995331266055,87
"900",-102.708021947055,31.1995331266055,74
"901",-101.198075533878,31.1995331266055,68
"902",-99.6881291206998,31.1995331266055,52
"903",-98.178182707522,31.1995331266055,58
"904",-96.6682362943442,31.1995331266055,52
"905",-95.1582898811664,31.1995331266055,53
"906",-93.6483434679885,31.1995331266055,50
"907",-92.1383970548107,31.1995331266055,46
"908",-90.6284506416329,31.1995331266055,47
"909",-89.1185042284551,31.1995331266055,47
"910",-87.6085578152772,31.1995331266055,50
"911",-86.0986114020994,31.1995331266055,52
"912",-84.5886649889216,31.1995331266055,49
"913",-83.0787185757438,31.1995331266055,49
"914",-81.5687721625659,31.1995331266055,76
"915",-117.052512872245,32.5071850787706,87
"916",-115.542566459067,32.5071850787706,71
"917",-114.032620045889,32.5071850787706,65
"918",-112.522673632711,32.5071850787706,79
"919",-111.012727219533,32.5071850787706,89
"920",-109.502780806356,32.5071850787706,101
"921",-107.992834393178,32.5071850787706,93
"922",-106.48288798,32.5071850787706,83
"923",-104.972941566822,32.5071850787706,85
"924",-103.462995153644,32.5071850787706,80
"925",-101.953048740467,32.5071850787706,65
"926",-100.443102327289,32.5071850787706,57
"927",-98.9331559141109,32.5071850787706,54
"928",-97.4232095009331,32.5071850787706,52
"929",-95.9132630877553,32.5071850787706,51
"930",-94.4033166745774,32.5071850787706,53
"931",-92.8933702613996,32.5071850787706,48
"932",-91.3834238482218,32.5071850787706,49
"933",-89.873477435044,32.5071850787706,47
"934",-88.3635310218662,32.5071850787706,50
"935",-86.8535846086883,32.5071850787706,52
"936",-85.3436381955105,32.5071850787706,52
"937",-83.8336917823327,32.5071850787706,51
"938",-82.3237453691549,32.5071850787706,49
"939",-80.813798955977,32.5071850787706,77
"940",-117.807486078834,33.8148370309358,78
"941",-116.297539665656,33.8148370309358,82
"942",-114.787593252478,33.8148370309358,68
"943",-113.2776468393,33.8148370309358,73
"944",-111.767700426122,33.8148370309358,91
"945",-110.257754012945,33.8148370309358,94
"946",-108.747807599767,33.8148370309358,89
"947",-107.237861186589,33.8148370309358,94
"948",-105.727914773411,33.8148370309358,87
"949",-104.217968360233,33.8148370309358,71
"950",-102.708021947055,33.8148370309358,59
"951",-101.198075533878,33.8148370309358,62
"952",-99.6881291206998,33.8148370309358,56
"953",-98.178182707522,33.8148370309358,60
"954",-96.6682362943442,33.8148370309358,54
"955",-95.1582898811664,33.8148370309358,59
"956",-93.6483434679885,33.8148370309358,53
"957",-92.1383970548107,33.8148370309358,52
"958",-90.6284506416329,33.8148370309358,50
"959",-89.1185042284551,33.8148370309358,47
"960",-87.6085578152772,33.8148370309358,51
"961",-86.0986114020994,33.8148370309358,52
"962",-84.5886649889216,33.8148370309358,59
"963",-83.0787185757438,33.8148370309358,64
"964",-81.5687721625659,33.8148370309358,54
"965",-80.0588257493881,33.8148370309358,49
"966",-120.0724056986,35.122488983101,96
"967",-118.562459285423,35.122488983101,74
"968",-117.052512872245,35.122488983101,71
"969",-115.542566459067,35.122488983101,65
"970",-114.032620045889,35.122488983101,76
"971",-112.522673632711,35.122488983101,86
"972",-111.012727219533,35.122488983101,88
"973",-109.502780806356,35.122488983101,79
"974",-107.992834393178,35.122488983101,91
"975",-106.48288798,35.122488983101,100
"976",-104.972941566822,35.122488983101,78
"977",-103.462995153644,35.122488983101,61
"978",-101.953048740467,35.122488983101,63
"979",-100.443102327289,35.122488983101,55
"980",-98.9331559141109,35.122488983101,55
"981",-97.4232095009331,35.122488983101,54
"982",-95.9132630877553,35.122488983101,60
"983",-94.4033166745774,35.122488983101,59
"984",-92.8933702613996,35.122488983101,56
"985",-91.3834238482218,35.122488983101,57
"986",-89.873477435044,35.122488983101,52
"987",-88.3635310218662,35.122488983101,53
"988",-86.8535846086883,35.122488983101,52
"989",-85.3436381955105,35.122488983101,58
"990",-83.8336917823327,35.122488983101,70
"991",-82.3237453691549,35.122488983101,66
"992",-80.813798955977,35.122488983101,50
"993",-79.3038525427992,35.122488983101,48
"994",-77.7939061296214,35.122488983101,74
"995",-120.827378905189,36.4301409352662,62
"996",-119.317432492012,36.4301409352662,70
"997",-117.807486078834,36.4301409352662,78
"998",-116.297539665656,36.4301409352662,63
"999",-114.787593252478,36.4301409352662,74
"1000",-113.2776468393,36.4301409352662,79
"1001",-111.767700426122,36.4301409352662,91
"1002",-110.257754012945,36.4301409352662,71
"1003",-108.747807599767,36.4301409352662,79
"1004",-107.237861186589,36.4301409352662,88
"1005",-105.727914773411,36.4301409352662,92
"1006",-104.217968360233,36.4301409352662,87
"1007",-102.708021947055,36.4301409352662,67
"1008",-101.198075533878,36.4301409352662,63
"1009",-99.6881291206998,36.4301409352662,55
"1010",-98.178182707522,36.4301409352662,56
"1011",-96.6682362943442,36.4301409352662,54
"1012",-95.1582898811664,36.4301409352662,57
"1013",-93.6483434679885,36.4301409352662,56
"1014",-92.1383970548107,36.4301409352662,56
"1015",-90.6284506416329,36.4301409352662,57
"1016",-89.1185042284551,36.4301409352662,54
"1017",-87.6085578152772,36.4301409352662,52
"1018",-86.0986114020994,36.4301409352662,51
"1019",-84.5886649889216,36.4301409352662,69
"1020",-83.0787185757438,36.4301409352662,68
"1021",-81.5687721625659,36.4301409352662,64
"1022",-80.0588257493881,36.4301409352662,57
"1023",-78.5488793362103,36.4301409352662,46
"1024",-77.0389329230325,36.4301409352662,49
"1025",-121.582352111778,37.7377928874314,67
"1026",-120.0724056986,37.7377928874314,86
"1027",-118.562459285423,37.7377928874314,94
"1028",-117.052512872245,37.7377928874314,72
"1029",-115.542566459067,37.7377928874314,73
"1030",-114.032620045889,37.7377928874314,71
"1031",-112.522673632711,37.7377928874314,79
"1032",-111.012727219533,37.7377928874314,87
"1033",-109.502780806356,37.7377928874314,84
"1034",-107.992834393178,37.7377928874314,82
"1035",-106.48288798,37.7377928874314,84
"1036",-104.972941566822,37.7377928874314,94
"1037",-103.462995153644,37.7377928874314,71
"1038",-101.953048740467,37.7377928874314,57
"1039",-100.443102327289,37.7377928874314,58
"1040",-98.9331559141109,37.7377928874314,57
"1041",-97.4232095009331,37.7377928874314,56
"1042",-95.9132630877553,37.7377928874314,56
"1043",-94.4033166745774,37.7377928874314,53
"1044",-92.8933702613996,37.7377928874314,53
"1045",-91.3834238482218,37.7377928874314,51
"1046",-89.873477435044,37.7377928874314,54
"1047",-88.3635310218662,37.7377928874314,54
"1048",-86.8535846086883,37.7377928874314,49
"1049",-85.3436381955105,37.7377928874314,50
"1050",-83.8336917823327,37.7377928874314,57
"1051",-82.3237453691549,37.7377928874314,61
"1052",-80.813798955977,37.7377928874314,64
"1053",-79.3038525427992,37.7377928874314,63
"1054",-77.7939061296214,37.7377928874314,84
"1055",-122.337325318367,39.0454448395966,70
"1056",-120.827378905189,39.0454448395966,97
"1057",-119.317432492012,39.0454448395966,98
"1058",-117.807486078834,39.0454448395966,76
"1059",-116.297539665656,39.0454448395966,75
"1060",-114.787593252478,39.0454448395966,68
"1061",-113.2776468393,39.0454448395966,73
"1062",-111.767700426122,39.0454448395966,83
"1063",-110.257754012945,39.0454448395966,85
"1064",-108.747807599767,39.0454448395966,80
"1065",-107.237861186589,39.0454448395966,78
"1066",-105.727914773411,39.0454448395966,92
"1067",-104.217968360233,39.0454448395966,88
"1068",-102.708021947055,39.0454448395966,54
"1069",-101.198075533878,39.0454448395966,54
"1070",-99.6881291206998,39.0454448395966,59
"1071",-98.178182707522,39.0454448395966,58
"1072",-96.6682362943442,39.0454448395966,56
"1073",-95.1582898811664,39.0454448395966,56
"1074",-93.6483434679885,39.0454448395966,51
"1075",-92.1383970548107,39.0454448395966,52
"1076",-90.6284506416329,39.0454448395966,53
"1077",-89.1185042284551,39.0454448395966,51
"1078",-87.6085578152772,39.0454448395966,51
"1079",-86.0986114020994,39.0454448395966,49
"1080",-84.5886649889216,39.0454448395966,52
"1081",-83.0787185757438,39.0454448395966,56
"1082",-81.5687721625659,39.0454448395966,58
"1083",-80.0588257493881,39.0454448395966,62
"1084",-78.5488793362103,39.0454448395966,61
"1085",-77.0389329230325,39.0454448395966,84
"1086",-75.5289865098547,39.0454448395966,71
"1087",-123.092298524956,40.3530967917618,104
"1088",-121.582352111778,40.3530967917618,81
"1089",-120.0724056986,40.3530967917618,97
"1090",-118.562459285423,40.3530967917618,71
"1091",-117.052512872245,40.3530967917618,74
"1092",-115.542566459067,40.3530967917618,72
"1093",-114.032620045889,40.3530967917618,71
"1094",-112.522673632711,40.3530967917618,80
"1095",-111.012727219533,40.3530967917618,88
"1096",-109.502780806356,40.3530967917618,82
"1097",-107.992834393178,40.3530967917618,79
"1098",-106.48288798,40.3530967917618,77
"1099",-104.972941566822,40.3530967917618,85
"1100",-103.462995153644,40.3530967917618,60
"1101",-101.953048740467,40.3530967917618,53
"1102",-100.443102327289,40.3530967917618,58
"1103",-98.9331559141109,40.3530967917618,57
"1104",-97.4232095009331,40.3530967917618,60
"1105",-95.9132630877553,40.3530967917618,59
"1106",-94.4033166745774,40.3530967917618,54
"1107",-92.8933702613996,40.3530967917618,51
"1108",-91.3834238482218,40.3530967917618,50
"1109",-89.873477435044,40.3530967917618,51
"1110",-88.3635310218662,40.3530967917618,51
"1111",-86.8535846086883,40.3530967917618,50
"1112",-85.3436381955105,40.3530967917618,49
"1113",-83.8336917823327,40.3530967917618,52
"1114",-82.3237453691549,40.3530967917618,50
"1115",-80.813798955977,40.3530967917618,55
"1116",-79.3038525427992,40.3530967917618,60
"1117",-77.7939061296214,40.3530967917618,59
"1118",-76.2839597164436,40.3530967917618,84
"1119",-74.7740133032657,40.3530967917618,77
"1120",-123.847271731545,41.660748743927,84
"1121",-122.337325318367,41.660748743927,89
"1122",-120.827378905189,41.660748743927,83
"1123",-119.317432492012,41.660748743927,76
"1124",-117.807486078834,41.660748743927,69
"1125",-116.297539665656,41.660748743927,71
"1126",-114.787593252478,41.660748743927,75
"1127",-113.2776468393,41.660748743927,75
"1128",-111.767700426122,41.660748743927,82
"1129",-110.257754012945,41.660748743927,82
"1130",-108.747807599767,41.660748743927,68
"1131",-107.237861186589,41.660748743927,65
"1132",-105.727914773411,41.660748743927,78
"1133",-104.217968360233,41.660748743927,72
"1134",-102.708021947055,41.660748743927,62
"1135",-101.198075533878,41.660748743927,57
"1136",-99.6881291206998,41.660748743927,53
"1137",-98.178182707522,41.660748743927,52
"1138",-96.6682362943442,41.660748743927,57
"1139",-95.1582898811664,41.660748743927,50
"1140",-93.6483434679885,41.660748743927,50
"1141",-92.1383970548107,41.660748743927,51
"1142",-90.6284506416329,41.660748743927,51
"1143",-89.1185042284551,41.660748743927,50
"1144",-87.6085578152772,41.660748743927,50
"1145",-86.0986114020994,41.660748743927,47
"1146",-84.5886649889216,41.660748743927,47
"1147",-83.0787185757438,41.660748743927,50
"1148",-81.5687721625659,41.660748743927,48
"1149",-80.0588257493881,41.660748743927,49
"1150",-78.5488793362103,41.660748743927,53
"1151",-77.0389329230325,41.660748743927,56
"1152",-75.5289865098547,41.660748743927,57
"1153",-74.0190400966768,41.660748743927,52
"1154",-72.509093683499,41.660748743927,80
"1155",-70.9991472703212,41.660748743927,76
"1156",-123.092298524956,42.9684006960922,78
"1157",-121.582352111778,42.9684006960922,89
"1158",-120.0724056986,42.9684006960922,76
"1159",-118.562459285423,42.9684006960922,73
"1160",-117.052512872245,42.9684006960922,71
"1161",-115.542566459067,42.9684006960922,73
"1162",-114.032620045889,42.9684006960922,76
"1163",-112.522673632711,42.9684006960922,74
"1164",-111.012727219533,42.9684006960922,79
"1165",-109.502780806356,42.9684006960922,75
"1166",-107.992834393178,42.9684006960922,61
"1167",-106.48288798,42.9684006960922,60
"1168",-104.972941566822,42.9684006960922,70
"1169",-103.462995153644,42.9684006960922,71
"1170",-101.953048740467,42.9684006960922,61
"1171",-100.443102327289,42.9684006960922,59
"1172",-98.9331559141109,42.9684006960922,52
"1173",-97.4232095009331,42.9684006960922,55
"1174",-95.9132630877553,42.9684006960922,50
"1175",-94.4033166745774,42.9684006960922,51
"1176",-92.8933702613996,42.9684006960922,51
"1177",-91.3834238482218,42.9684006960922,52
"1178",-89.873477435044,42.9684006960922,54
"1179",-88.3635310218662,42.9684006960922,51
"1180",-86.8535846086883,42.9684006960922,44
"1181",-85.3436381955105,42.9684006960922,46
"1182",-83.8336917823327,42.9684006960922,44
"1183",-82.3237453691549,42.9684006960922,49
"1184",-80.813798955977,42.9684006960922,48
"1185",-79.3038525427992,42.9684006960922,49
"1186",-77.7939061296214,42.9684006960922,51
"1187",-76.2839597164436,42.9684006960922,52
"1188",-74.7740133032657,42.9684006960922,53
"1189",-73.2640668900879,42.9684006960922,54
"1190",-71.7541204769101,42.9684006960922,82
"1191",-123.847271731545,44.2760526482573,73
"1192",-122.337325318367,44.2760526482573,88
"1193",-120.827378905189,44.2760526482573,70
"1194",-119.317432492012,44.2760526482573,74
"1195",-117.807486078834,44.2760526482573,77
"1196",-116.297539665656,44.2760526482573,81
"1197",-114.787593252478,44.2760526482573,73
"1198",-113.2776468393,44.2760526482573,77
"1199",-111.767700426122,44.2760526482573,77
"1200",-110.257754012945,44.2760526482573,76
"1201",-108.747807599767,44.2760526482573,64
"1202",-107.237861186589,44.2760526482573,65
"1203",-105.727914773411,44.2760526482573,61
"1204",-104.217968360233,44.2760526482573,64
"1205",-102.708021947055,44.2760526482573,66
"1206",-101.198075533878,44.2760526482573,57
"1207",-99.6881291206998,44.2760526482573,52
"1208",-98.178182707522,44.2760526482573,51
"1209",-96.6682362943442,44.2760526482573,51
"1210",-95.1582898811664,44.2760526482573,51
"1211",-93.6483434679885,44.2760526482573,51
"1212",-92.1383970548107,44.2760526482573,55
"1213",-90.6284506416329,44.2760526482573,57
"1214",-89.1185042284551,44.2760526482573,56
"1215",-87.6085578152772,44.2760526482573,48
"1216",-86.0986114020994,44.2760526482573,44
"1217",-84.5886649889216,44.2760526482573,48
"1218",-83.0787185757438,44.2760526482573,48
"1219",-81.5687721625659,44.2760526482573,48
"1220",-80.0588257493881,44.2760526482573,49
"1221",-78.5488793362103,44.2760526482573,49
"1222",-77.0389329230325,44.2760526482573,49
"1223",-75.5289865098547,44.2760526482573,54
"1224",-74.0190400966768,44.2760526482573,52
"1225",-72.509093683499,44.2760526482573,53
"1226",-70.9991472703212,44.2760526482573,83
"1227",-69.4892008571434,44.2760526482573,78
"1228",-64.9593616176099,44.2760526482573,69
"1229",-123.092298524956,45.5837046004225,94
"1230",-121.582352111778,45.5837046004225,84
"1231",-120.0724056986,45.5837046004225,82
"1232",-118.562459285423,45.5837046004225,75
"1233",-117.052512872245,45.5837046004225,75
"1234",-115.542566459067,45.5837046004225,67
"1235",-114.032620045889,45.5837046004225,69
"1236",-112.522673632711,45.5837046004225,75
"1237",-111.012727219533,45.5837046004225,69
"1238",-109.502780806356,45.5837046004225,63
"1239",-107.992834393178,45.5837046004225,55
"1240",-106.48288798,45.5837046004225,52
"1241",-104.972941566822,45.5837046004225,60
"1242",-103.462995153644,45.5837046004225,58
"1243",-101.953048740467,45.5837046004225,52
"1244",-100.443102327289,45.5837046004225,52
"1245",-98.9331559141109,45.5837046004225,51
"1246",-97.4232095009331,45.5837046004225,53
"1247",-95.9132630877553,45.5837046004225,56
"1248",-94.4033166745774,45.5837046004225,58
