date,lat,long,rugo,dep,region,rich
8/27/2018,24.64725,-82.7927,0.376666667,9.601199693,Tortugas,5
8/27/2018,24.64725,-82.7927,0.376666667,9.601199693,Tortugas,5
8/28/2018,24.66235,-82.93566,1.776666667,22.55519928,Tortugas,10
8/28/2018,24.70131,-82.9042,0.23,14.02079955,Tortugas,3
8/28/2018,24.70131,-82.9042,0.23,14.02079955,Tortugas,3
8/28/2018,24.71583,-82.88182,0.576666667,14.47799954,Tortugas,7
8/28/2018,24.71583,-82.88182,0.576666667,14.47799954,Tortugas,8
8/28/2018,24.70942,-82.87023,1.566666667,14.47799954,Tortugas,9
8/28/2018,24.70942,-82.87023,1.566666667,14.47799954,Tortugas,11
8/28/2018,24.64001,-82.9602,1.483333333,22.25039929,Tortugas,14
8/28/2018,24.63982,-82.96483,0.636666667,23.92679924,Tortugas,12
8/28/2018,24.66252,-82.92735,0.676666667,17.37359944,Tortugas,12
8/28/2018,24.66252,-82.92735,0.676666667,17.37359944,Tortugas,6
8/28/2018,24.69874,-82.90954,0.563333333,14.17319955,Tortugas,6
8/28/2018,24.69874,-82.90954,0.563333333,14.17319955,Tortugas,7
8/28/2018,24.6802,-82.8858,0.816666667,12.19199961,Tortugas,11
8/28/2018,24.6802,-82.8858,0.816666667,12.19199961,Tortugas,13
9/5/2018,25.771581,-80.08817,0.416666667,16.45919947,SEFCRI,6
9/5/2018,25.7704333,-80.0876333,0.35,18.44039941,SEFCRI,3
9/6/2018,25.9539333,-80.10025,0.296666667,9.143999708,SEFCRI,6
9/6/2018,25.97675,-80.0999667,0.376666667,10.05839968,SEFCRI,5
9/6/2018,26.0106667,-80.1010833,0.323333333,9.143999708,SEFCRI,5
9/6/2018,25.9570667,-80.0999333,0.363333333,10.05839968,SEFCRI,7
9/6/2018,26.0105667,-80.0885667,0.35,17.83079943,SEFCRI,3
9/6/2018,26.0042333,-80.0895833,0.163333333,17.83079943,SEFCRI,0
9/6/2018,25.9605833,-80.0887667,0.363333333,17.52599944,SEFCRI,4
9/6/2018,25.9626167,-80.0889167,0.756666667,19.96439937,SEFCRI,4
9/7/2018,25.82206,-80.091247,0.256666667,13.86839956,SEFCRI,3
9/10/2018,24.47273,-81.81496,0.71,7.772399752,FLK,5
9/10/2018,24.46214,-81.83986,0.363333333,5.94359981,FLK,6
9/11/2018,24.53334,-81.86984,0.19,2.743199912,FLK,3
9/11/2018,24.45254,-81.87693,1.883333333,3.657599883,FLK,10
9/11/2018,24.44649,-81.90057,1.04,21.9455993,FLK,8
9/12/2018,24.48484,-81.85841,0.97,6.857999781,FLK,11
9/12/2018,24.45191,-81.86812,1.433333333,20.11679936,FLK,10
9/12/2018,24.48535,-81.84261,0.23,8.686799722,FLK,8
9/12/2018,26.31625,-80.06525,0.296666667,16.76399946,SEFCRI,6
9/12/2018,26.3145,-80.0741667,0.15,2.133599932,SEFCRI,0
9/12/2018,26.3774833,-80.0539167,0.31,19.65959938,SEFCRI,6
9/12/2018,26.33585,-80.0586833,0.336666667,19.35479939,SEFCRI,5
9/12/2018,26.5291667,-80.0297833,0.39,26.21279916,SEFCRI,6
9/12/2018,26.5254167,-80.0316333,0.31,21.33599932,SEFCRI,2
9/12/2018,26.5244,-80.0326833,0.296666667,14.17319955,SEFCRI,2
9/19/2018,26.0906167,-80.09555,0.216666667,9.753599689,SEFCRI,4
9/19/2018,25.9054,-80.09075,0.31,19.81199937,SEFCRI,3
9/19/2018,26.0435667,-80.1061333,0.203333333,5.181599834,SEFCRI,2
9/19/2018,25.9273,-80.0877333,0.53,21.9455993,SEFCRI,6
9/19/2018,25.97665,-80.0998,0.363333333,10.05839968,SEFCRI,5
9/19/2018,26.0107667,-80.1013167,0.27,8.534399727,SEFCRI,5
9/25/2018,25.3689129,-80.1814807,0.376666667,3.657599883,FLK,8
9/25/2018,25.3544764,-80.13835655,0.376666667,2.895599908,FLK,8
9/25/2018,25.3743363,-80.1824381,0.556666667,4.419599859,FLK,8
9/25/2018,25.3741619,-80.1516268,0.336666667,7.162799771,FLK,7
9/25/2018,25.3876137,-80.1356279,0.216666667,2.895599908,FLK,5
9/26/2018,25.3322,-80.2334,0.15,3.505199888,FLK,0
9/26/2018,25.34985,-80.1637215,0.336666667,8.686799723,FLK,9
9/26/2018,25.3348985,-80.2373532,0.15,2.895599907,FLK,3
9/26/2018,26.2103,-80.0783333,0.283333333,12.80159959,SEFCRI,6
9/26/2018,26.1717833,-80.0886667,0.15,3.657599883,SEFCRI,2
9/26/2018,26.2376667,-80.0658333,0.296666667,24.53639922,SEFCRI,5
9/26/2018,26.2818667,-80.0620667,0.203333333,16.15439948,SEFCRI,3
9/26/2018,26.29145,-80.0618333,0.323333333,14.93519952,SEFCRI,4
9/26/2018,26.3045333,-80.0593667,0.23,22.25039929,SEFCRI,4
9/26/2018,26.2696,-80.0617667,0.39,25.45079919,SEFCRI,4
9/27/2018,25.4139322,-80.1583087,0.283333333,4.419599859,FLK,10
9/27/2018,25.4093774,-80.1513806,0.536666667,6.705599786,FLK,15
9/27/2018,25.422951,-80.1572517,0.39,3.047999903,FLK,8
9/27/2018,25.4002317,-80.1315614,0.283333333,3.505199888,FLK,4
10/11/2018,25.04154,-80.42761,0.456666667,3.962399873,FLK,8
10/11/2018,24.98817,-80.41769,0.216666667,2.895599907,FLK,1
10/11/2018,24.97508,-80.41877,1.35,24.68879921,FLK,8
10/12/2018,25.03421,-80.34565,0.73,22.0979993,FLK,7
10/12/2018,25.10519,-80.30716,1.866666667,5.33399983,FLK,8
10/23/2018,25.888696,-80.107344,0.216666667,8.077199742,SEFCRI,5
10/24/2018,24.72065,-80.92662,0.51,5.33399983,FLK,7
10/24/2018,24.68983,-81.03317,0.416666667,6.2483998,FLK,7
10/24/2018,24.63507,-81.09106,0.176666667,3.047999902,FLK,3
10/24/2018,24.68293,-80.97189,0.23,3.962399873,FLK,3
10/24/2018,25.5887,-80.0973,0.216666667,3.047999903,FLK,2
10/24/2018,25.5634722,-80.0985319,0.496666667,11.58239963,FLK,5
10/24/2018,24.62732,-81.10985,0.683333333,3.047999903,FLK,3
10/24/2018,25.568902,-80.1004823,0.596666667,5.94359981,FLK,5
10/24/2018,24.72227,-80.81535,1.3,24.53639922,FLK,11
10/24/2018,25.6004,-80.0903,0.443333333,22.55519928,FLK,8
10/24/2018,25.6077094,-80.0972045,0.15,8.534399727,FLK,1
10/25/2018,24.55937,-81.47856,0.43,8.991599713,FLK,8
10/25/2018,25.4707,-80.136,0.776666667,7.619999757,FLK,5
10/25/2018,25.5374,-80.1137,0.403333333,7.010399776,FLK,6
10/25/2018,24.5992,-81.2562,0.296666667,10.36319967,FLK,6
10/25/2018,24.57032,-81.31096,0.296666667,10.05839968,FLK,10
10/25/2018,24.54464,-81.40674,0.563333333,9.143999707,FLK,4
10/25/2018,25.5427,-80.0987,0.203333333,12.6491996,FLK,6
10/25/2018,24.52858,-81.48324,1.45,19.20239939,FLK,10
10/25/2018,24.56749,-81.30466,0.39,17.83079943,FLK,8
10/25/2018,25.4967,-80.104,0.176666667,17.67839943,FLK,0
10/25/2018,25.466925,-80.1101944,0.243333333,14.47799954,FLK,4
10/25/2018,25.4645658,-80.169893,0.443333333,3.962399873,FLK,5
10/25/2018,24.59374,-81.20877,0.683333333,19.35479939,FLK,12
10/26/2018,24.62293,-81.11282,0.27,12.4967996,FLK,3
10/26/2018,24.67428,-81.06032,0.323333333,6.705599786,FLK,14
10/29/2018,25.852599,-80.099801,0.23,9.296399703,SEFCRI,4
10/29/2018,26.70444,-80.02967,0.15,4.114799868,SEFCRI,0
10/29/2018,26.7579,-80.03529,0.336666667,2.895599907,SEFCRI,0
10/29/2018,26.58626,-80.02315,0.243333333,27.12719913,SEFCRI,2
10/29/2018,26.49137,-80.03738,0.576666667,21.48839932,SEFCRI,5
10/29/2018,26.52479,-80.03232,0.823333333,18.44039941,SEFCRI,5
10/29/2018,26.52624,-80.03143,0.23,17.83079943,SEFCRI,5
10/29/2018,26.52958,-80.02894,0.79,26.82239914,SEFCRI,6
10/30/2018,26.94493,-80.01036,0.243333333,23.16479926,SEFCRI,6
10/30/2018,26.93368,-80.01308,0.35,23.31719926,SEFCRI,5
10/30/2018,26.84385,-79.99744,0.176666667,31.24199901,SEFCRI,1
10/30/2018,26.82249,-80.01122,0.203333333,26.06039917,SEFCRI,1
10/30/2018,26.92659,-80.03072,0.15,24.07919923,SEFCRI,1
10/30/2018,26.93588,-80.01426,0.15,22.40279929,SEFCRI,3
10/30/2018,26.81686,-80.00383,0.323333333,26.66999915,SEFCRI,2
10/30/2018,25.87379,-80.100493,0.27,9.448799698,SEFCRI,6
10/30/2018,26.82563,-80.01651,0.163333333,25.60319918,SEFCRI,1
10/31/2018,26.72454,-80.01262,0.336666667,25.29839919,SEFCRI,3
10/31/2018,26.77813,-80.01407,0.176666667,22.55519928,SEFCRI,2
10/31/2018,26.7496,-80.01584,0.176666667,23.92679924,SEFCRI,3
10/31/2018,26.69196,-80.01848,0.43,16.15439948,SEFCRI,5
10/31/2018,26.68975,-80.01574,0.176666667,26.06039917,SEFCRI,4
10/31/2018,26.64289,-80.01884,0.983333333,23.92679924,SEFCRI,0
10/31/2018,26.72299,-80.01913,0.836666667,18.28799942,SEFCRI,6
10/31/2018,26.74408,-80.013,0.583333333,26.82239914,SEFCRI,5
11/1/2018,26.89381,-80.00212,1.3,25.29839919,SEFCRI,4
11/1/2018,26.85591,-80.00946,0.256666667,22.55519928,SEFCRI,2
11/1/2018,26.90501,-80.01283,0.283333333,24.38399922,SEFCRI,2
11/1/2018,26.9116,-80.00083,0.176666667,29.26079906,SEFCRI,1
11/1/2018,26.88547,-80.01877,0.19,24.23159923,SEFCRI,1
11/1/2018,26.90096,-80.01666,1.21,21.33599932,SEFCRI,2
11/1/2018,26.8398,-80.01633,0.603333333,24.07919923,SEFCRI,8
11/1/2018,26.83346,-80.01705,0.203333333,22.40279929,SEFCRI,2
11/5/2018,25.871592,-80.092463,0.703333333,18.44039941,SEFCRI,6
11/7/2018,24.83634,-80.63065,1.65,25.75559918,FLK,10
11/7/2018,25.876977,-80.092436,0.403333333,18.8975994,SEFCRI,5
11/8/2018,24.95012,-80.55208,0.15,3.352799893,FLK,3
11/8/2018,24.90323,-80.61779,0.776666667,3.505199888,FLK,6
11/8/2018,24.95724,-80.44915,0.803333333,20.26919936,FLK,12
11/8/2018,24.8972,-80.5379,1.483333333,19.50719938,FLK,12
11/8/2018,25.842734,-80.104184,0.23,6.400799795,SEFCRI,3
11/14/2018,25.23881,-80.23891,0.256666667,2.743199912,FLK,4
11/14/2018,25.24416,-80.19222,0.436666667,20.57399935,FLK,6
11/15/2018,25.809138,-80.08841,0.35,22.0979993,SEFCRI,3
11/20/2018,26.2636667,-80.0705,0.23,18.7451994,SEFCRI,7
11/20/2018,26.1650167,-80.0934667,0.39,5.181599834,SEFCRI,5
11/20/2018,26.2100667,-80.0788333,0.19,13.41119957,SEFCRI,4
11/20/2018,26.1725833,-80.0886667,0.716666667,5.029199839,SEFCRI,4
11/27/2018,25.66133,-80.10251,0.256666667,7.924799746,FLK,1
11/27/2018,25.72952,-80.10028,0.283333333,7.010399776,FLK,6
11/29/2018,26.00312,-80.08755,0.556666667,19.96439937,SEFCRI,7
11/30/2018,26.12655,-80.0805,0.23,18.59279941,SEFCRI,4
11/30/2018,26.1414333,-80.0773667,0.51,23.92679924,SEFCRI,7
12/5/2018,25.12604,-80.29301,0.763333333,10.97279965,FLK,9
12/5/2018,25.12357,-80.30173,0.216666667,5.63879982,FLK,7
